id,date,value
09,2021-08-01,2224
10,2021-08-01,1278
11,2021-08-01,355
12,2021-08-01,922
13,2021-08-01,2022
14,2021-08-01,420
15,2021-08-01,277
16,2021-08-01,1031
17,2021-08-01,101
18,2021-08-01,18
19,2021-08-01,19
01,2021-07-31,3444
02,2021-07-31,474
03,2021-07-31,193
04,2021-07-31,245
05,2021-07-31,562
06,2021-07-31,183
07,2021-07-31,725
08,2021-07-31,742
09,2021-07-31,2227
10,2021-07-31,1449
11,2021-07-31,364
12,2021-07-31,1027
13,2021-07-31,2306
14,2021-07-31,458
15,2021-07-31,260
16,2021-07-31,1031
17,2021-07-31,107
18,2021-07-31,13
19,2021-07-31,12
01,2021-07-30,4115
02,2021-07-30,603
03,2021-07-30,194
04,2021-07-30,413
05,2021-07-30,645
06,2021-07-30,196
07,2021-07-30,928
08,2021-07-30,867
09,2021-07-30,3503
10,2021-07-30,1908
11,2021-07-30,398
12,2021-07-30,1203
13,2021-07-30,4149
14,2021-07-30,482
15,2021-07-30,298
16,2021-07-30,861
17,2021-07-30,117
18,2021-07-30,20
19,2021-07-30,20
01,2021-07-29,4463
02,2021-07-29,591
03,2021-07-29,172
04,2021-07-29,583
05,2021-07-29,744
06,2021-07-29,216
07,2021-07-29,917
08,2021-07-29,992
09,2021-07-29,3321
10,2021-07-29,1902
11,2021-07-29,400
12,2021-07-29,1019
13,2021-07-29,3489
14,2021-07-29,489
15,2021-07-29,341
16,2021-07-29,799
17,2021-07-29,154
18,2021-07-29,12
19,2021-07-29,49
01,2021-07-28,4470
02,2021-07-28,683
03,2021-07-28,241
04,2021-07-28,660
05,2021-07-28,792
06,2021-07-28,242
07,2021-07-28,1080
08,2021-07-28,1016
09,2021-07-28,4053
10,2021-07-28,2169
11,2021-07-28,495
12,2021-07-28,1156
13,2021-07-28,3771
14,2021-07-28,582
15,2021-07-28,403
16,2021-07-28,940
17,2021-07-28,207
18,2021-07-28,25
19,2021-07-28,20
01,2021-07-27,4850
02,2021-07-27,732
03,2021-07-27,297
04,2021-07-27,870
05,2021-07-27,945
06,2021-07-27,266
07,2021-07-27,1202
08,2021-07-27,1121
09,2021-07-27,4964
10,2021-07-27,2554
11,2021-07-27,579
12,2021-07-27,1330
13,2021-07-27,4765
14,2021-07-27,573
15,2021-07-27,382
16,2021-07-27,1224
17,2021-07-27,212
18,2021-07-27,19
19,2021-07-27,26
01,2021-07-26,3963
02,2021-07-26,654
03,2021-07-26,367
04,2021-07-26,902
05,2021-07-26,814
06,2021-07-26,224
07,2021-07-26,1280
08,2021-07-26,1016
09,2021-07-26,5535
10,2021-07-26,2700
11,2021-07-26,528
12,2021-07-26,1344
13,2021-07-26,4282
14,2021-07-26,563
15,2021-07-26,344
16,2021-07-26,1312
17,2021-07-26,192
18,2021-07-26,10
19,2021-07-26,13
01,2021-07-25,2451
02,2021-07-25,530
03,2021-07-25,356
04,2021-07-25,735
05,2021-07-25,697
06,2021-07-25,222
07,2021-07-25,797
08,2021-07-25,681
09,2021-07-25,3047
10,2021-07-25,1629
11,2021-07-25,375
12,2021-07-25,1071
13,2021-07-25,2478
14,2021-07-25,487
15,2021-07-25,337
16,2021-07-25,1295
17,2021-07-25,162
18,2021-07-25,14
19,2021-07-25,7
01,2021-07-24,3351
02,2021-07-24,630
03,2021-07-24,322
04,2021-07-24,884
05,2021-07-24,788
06,2021-07-24,281
07,2021-07-24,1033
08,2021-07-24,771
09,2021-07-24,3603
10,2021-07-24,1954
11,2021-07-24,396
12,2021-07-24,1246
13,2021-07-24,2732
14,2021-07-24,471
15,2021-07-24,374
16,2021-07-24,1348
17,2021-07-24,162
18,2021-07-24,19
19,2021-07-24,16
01,2021-07-23,4277
02,2021-07-23,718
03,2021-07-23,281
04,2021-07-23,935
05,2021-07-23,757
06,2021-07-23,253
07,2021-07-23,1193
08,2021-07-23,901
09,2021-07-23,5427
10,2021-07-23,2480
11,2021-07-23,516
12,2021-07-23,1411
13,2021-07-23,4835
14,2021-07-23,515
15,2021-07-23,363
16,2021-07-23,1124
17,2021-07-23,181
18,2021-07-23,19
19,2021-07-23,16
01,2021-07-22,4296
02,2021-07-22,835
03,2021-07-22,263
04,2021-07-22,971
05,2021-07-22,834
06,2021-07-22,325
07,2021-07-22,1271
08,2021-07-22,960
09,2021-07-22,6220
10,2021-07-22,2510
11,2021-07-22,552
12,2021-07-22,1481
13,2021-07-22,3870
14,2021-07-22,550
15,2021-07-22,369
16,2021-07-22,949
17,2021-07-22,209
18,2021-07-22,27
19,2021-07-22,26
01,2021-07-21,4146
02,2021-07-21,851
03,2021-07-21,354
04,2021-07-21,987
05,2021-07-21,878
06,2021-07-21,305
07,2021-07-21,1414
08,2021-07-21,991
09,2021-07-21,6921
10,2021-07-21,2729
11,2021-07-21,530
12,2021-07-21,1579
13,2021-07-21,4180
14,2021-07-21,628
15,2021-07-21,419
16,2021-07-21,1255
17,2021-07-21,197
18,2021-07-21,16
19,2021-07-21,15
01,2021-07-20,5624
02,2021-07-20,919
03,2021-07-20,599
04,2021-07-20,1088
05,2021-07-20,880
06,2021-07-20,304
07,2021-07-20,1538
08,2021-07-20,933
09,2021-07-20,7552
10,2021-07-20,2937
11,2021-07-20,599
12,2021-07-20,1668
13,2021-07-20,4977
14,2021-07-20,626
15,2021-07-20,483
16,2021-07-20,1592
17,2021-07-20,223
18,2021-07-20,23
19,2021-07-20,16
01,2021-07-19,4210
02,2021-07-19,923
03,2021-07-19,435
04,2021-07-19,1091
05,2021-07-19,888
06,2021-07-19,338
07,2021-07-19,1608
08,2021-07-19,835
09,2021-07-19,9212
10,2021-07-19,2991
11,2021-07-19,523
12,2021-07-19,1745
13,2021-07-19,4526
14,2021-07-19,612
15,2021-07-19,442
16,2021-07-19,1793
17,2021-07-19,219
18,2021-07-19,18
19,2021-07-19,28
01,2021-07-18,2611
02,2021-07-18,696
03,2021-07-18,424
04,2021-07-18,796
05,2021-07-18,736
06,2021-07-18,268
07,2021-07-18,1045
08,2021-07-18,593
09,2021-07-18,4254
10,2021-07-18,1883
11,2021-07-18,391
12,2021-07-18,1197
13,2021-07-18,2633
14,2021-07-18,414
15,2021-07-18,445
16,2021-07-18,1679
17,2021-07-18,134
18,2021-07-18,10
19,2021-07-18,10
01,2021-07-17,3209
02,2021-07-17,782
03,2021-07-17,457
04,2021-07-17,813
05,2021-07-17,694
06,2021-07-17,282
07,2021-07-17,1270
08,2021-07-17,588
09,2021-07-17,5027
10,2021-07-17,2207
11,2021-07-17,415
12,2021-07-17,1274
13,2021-07-17,2794
14,2021-07-17,431
15,2021-07-17,426
16,2021-07-17,1454
17,2021-07-17,187
18,2021-07-17,10
19,2021-07-17,10
01,2021-07-16,4176
02,2021-07-16,853
03,2021-07-16,469
04,2021-07-16,929
05,2021-07-16,641
06,2021-07-16,269
07,2021-07-16,1470
08,2021-07-16,648
09,2021-07-16,8077
10,2021-07-16,2575
11,2021-07-16,394
12,2021-07-16,1393
13,2021-07-16,4157
14,2021-07-16,482
15,2021-07-16,378
16,2021-07-16,1224
17,2021-07-16,140
18,2021-07-16,15
19,2021-07-16,7
01,2021-07-15,3793
02,2021-07-15,878
03,2021-07-15,386
04,2021-07-15,873
05,2021-07-15,706
06,2021-07-15,280
07,2021-07-15,1511
08,2021-07-15,650
09,2021-07-15,7289
10,2021-07-15,2512
11,2021-07-15,407
12,2021-07-15,1306
13,2021-07-15,3499
14,2021-07-15,442
15,2021-07-15,579
16,2021-07-15,1043
17,2021-07-15,166
18,2021-07-15,17
19,2021-07-15,14
01,2021-07-14,3598
02,2021-07-14,943
03,2021-07-14,415
04,2021-07-14,929
05,2021-07-14,673
06,2021-07-14,287
07,2021-07-14,1578
08,2021-07-14,685
09,2021-07-14,8190
10,2021-07-14,2701
11,2021-07-14,419
12,2021-07-14,1449
13,2021-07-14,3308
14,2021-07-14,479
15,2021-07-14,582
16,2021-07-14,1019
17,2021-07-14,134
18,2021-07-14,12
19,2021-07-14,10
01,2021-07-13,3744
02,2021-07-13,1011
03,2021-07-13,625
04,2021-07-13,958
05,2021-07-13,720
06,2021-07-13,270
07,2021-07-13,1849
08,2021-07-13,625
09,2021-07-13,9489
10,2021-07-13,2805
11,2021-07-13,361
12,2021-07-13,1384
13,2021-07-13,3697
14,2021-07-13,461
15,2021-07-13,642
16,2021-07-13,1089
17,2021-07-13,144
18,2021-07-13,11
19,2021-07-13,21
01,2021-07-12,3085
02,2021-07-12,905
03,2021-07-12,569
04,2021-07-12,890
05,2021-07-12,730
06,2021-07-12,303
07,2021-07-12,1880
08,2021-07-12,548
09,2021-07-12,9796
10,2021-07-12,2619
11,2021-07-12,333
12,2021-07-12,1314
13,2021-07-12,3117
14,2021-07-12,447
15,2021-07-12,615
16,2021-07-12,1232
17,2021-07-12,189
18,2021-07-12,17
19,2021-07-12,19
01,2021-07-11,1780
02,2021-07-11,662
03,2021-07-11,527
04,2021-07-11,619
05,2021-07-11,523
06,2021-07-11,227
07,2021-07-11,1363
08,2021-07-11,311
09,2021-07-11,4645
10,2021-07-11,1683
11,2021-07-11,268
12,2021-07-11,810
13,2021-07-11,2044
14,2021-07-11,314
15,2021-07-11,483
16,2021-07-11,1075
17,2021-07-11,107
18,2021-07-11,11
19,2021-07-11,14
01,2021-07-10,2593
02,2021-07-10,720
03,2021-07-10,545
04,2021-07-10,596
05,2021-07-10,550
06,2021-07-10,204
07,2021-07-10,1448
08,2021-07-10,289
09,2021-07-10,5533
10,2021-07-10,2037
11,2021-07-10,310
12,2021-07-10,765
13,2021-07-10,2117
14,2021-07-10,321
15,2021-07-10,434
16,2021-07-10,883
17,2021-07-10,99
18,2021-07-10,7
19,2021-07-10,46
01,2021-07-09,2966
02,2021-07-09,778
03,2021-07-09,437
04,2021-07-09,579
05,2021-07-09,513
06,2021-07-09,208
07,2021-07-09,1850
08,2021-07-09,347
09,2021-07-09,8461
10,2021-07-09,2318
11,2021-07-09,342
12,2021-07-09,777
13,2021-07-09,2460
14,2021-07-09,332
15,2021-07-09,342
16,2021-07-09,722
17,2021-07-09,104
18,2021-07-09,3
19,2021-07-09,2
01,2021-07-08,2406
02,2021-07-08,690
03,2021-07-08,472
04,2021-07-08,533
05,2021-07-08,524
06,2021-07-08,264
07,2021-07-08,1631
08,2021-07-08,317
09,2021-07-08,7766
10,2021-07-08,1917
11,2021-07-08,264
12,2021-07-08,645
13,2021-07-08,1674
14,2021-07-08,294
15,2021-07-08,275
16,2021-07-08,645
17,2021-07-08,90
18,2021-07-08,7
19,2021-07-08,11
01,2021-07-07,2524
02,2021-07-07,759
03,2021-07-07,467
04,2021-07-07,614
05,2021-07-07,515
06,2021-07-07,293
07,2021-07-07,2027
08,2021-07-07,337
09,2021-07-07,8995
10,2021-07-07,2006
11,2021-07-07,296
12,2021-07-07,701
13,2021-07-07,1561
14,2021-07-07,275
15,2021-07-07,297
16,2021-07-07,660
17,2021-07-07,88
18,2021-07-07,4
19,2021-07-07,10
01,2021-07-06,2396
02,2021-07-06,851
03,2021-07-06,528
04,2021-07-06,575
05,2021-07-06,472
06,2021-07-06,305
07,2021-07-06,1919
08,2021-07-06,367
09,2021-07-06,7444
10,2021-07-06,2007
11,2021-07-06,334
12,2021-07-06,659
13,2021-07-06,2024
14,2021-07-06,341
15,2021-07-06,353
16,2021-07-06,677
17,2021-07-06,97
18,2021-07-06,5
19,2021-07-06,8
01,2021-07-05,2237
02,2021-07-05,669
03,2021-07-05,591
04,2021-07-05,536
05,2021-07-05,454
06,2021-07-05,288
07,2021-07-05,1726
08,2021-07-05,279
09,2021-07-05,6341
10,2021-07-05,1817
11,2021-07-05,313
12,2021-07-05,524
13,2021-07-05,1710
14,2021-07-05,245
15,2021-07-05,378
16,2021-07-05,646
17,2021-07-05,87
18,2021-07-05,5
19,2021-07-05,8
01,2021-07-04,1324
02,2021-07-04,394
03,2021-07-04,420
04,2021-07-04,359
05,2021-07-04,332
06,2021-07-04,187
07,2021-07-04,1121
08,2021-07-04,140
09,2021-07-04,4010
10,2021-07-04,1073
11,2021-07-04,201
12,2021-07-04,348
13,2021-07-04,1126
14,2021-07-04,151
15,2021-07-04,376
16,2021-07-04,567
17,2021-07-04,64
18,2021-07-04,1
19,2021-07-04,1
01,2021-07-03,1458
02,2021-07-03,356
03,2021-07-03,343
04,2021-07-03,392
05,2021-07-03,329
06,2021-07-03,169
07,2021-07-03,1130
08,2021-07-03,169
09,2021-07-03,4469
10,2021-07-03,1297
11,2021-07-03,168
12,2021-07-03,312
13,2021-07-03,941
14,2021-07-03,163
15,2021-07-03,423
16,2021-07-03,526
17,2021-07-03,59
18,2021-07-03,3
19,2021-07-03,2
01,2021-07-02,1832
02,2021-07-02,300
03,2021-07-02,320
04,2021-07-02,424
05,2021-07-02,348
06,2021-07-02,243
07,2021-07-02,1187
08,2021-07-02,205
09,2021-07-02,5174
10,2021-07-02,1525
11,2021-07-02,240
12,2021-07-02,268
13,2021-07-02,960
14,2021-07-02,145
15,2021-07-02,380
16,2021-07-02,474
17,2021-07-02,72
18,2021-07-02,5
19,2021-07-02,3
01,2021-07-01,1951
02,2021-07-01,269
03,2021-07-01,194
04,2021-07-01,470
05,2021-07-01,391
06,2021-07-01,198
07,2021-07-01,1143
08,2021-07-01,183
09,2021-07-01,5029
10,2021-07-01,1339
11,2021-07-01,224
12,2021-07-01,309
13,2021-07-01,771
14,2021-07-01,139
15,2021-07-01,237
16,2021-07-01,361
17,2021-07-01,73
18,2021-07-01,2
19,2021-07-01,10
01,2021-06-30,2065
02,2021-06-30,247
03,2021-06-30,282
04,2021-06-30,183
05,2021-06-30,343
06,2021-06-30,192
07,2021-06-30,938
08,2021-06-30,206
09,2021-06-30,5333
10,2021-06-30,1429
11,2021-06-30,198
12,2021-06-30,300
13,2021-06-30,741
14,2021-06-30,145
15,2021-06-30,160
16,2021-06-30,355
17,2021-06-30,55
18,2021-06-30,2
19,2021-06-30,2
01,2021-06-29,2019
02,2021-06-29,247
03,2021-06-29,316
04,2021-06-29,185
05,2021-06-29,363
06,2021-06-29,221
07,2021-06-29,848
08,2021-06-29,157
09,2021-06-29,5501
10,2021-06-29,1520
11,2021-06-29,178
12,2021-06-29,246
13,2021-06-29,846
14,2021-06-29,148
15,2021-06-29,116
16,2021-06-29,476
17,2021-06-29,44
18,2021-06-29,2
19,2021-06-29,10
01,2021-06-28,1614
02,2021-06-28,178
03,2021-06-28,226
04,2021-06-28,216
05,2021-06-28,312
06,2021-06-28,197
07,2021-06-28,560
08,2021-06-28,173
09,2021-06-28,3950
10,2021-06-28,1400
11,2021-06-28,152
12,2021-06-28,232
13,2021-06-28,831
14,2021-06-28,101
15,2021-06-28,90
16,2021-06-28,391
17,2021-06-28,39
18,2021-06-28,4
19,2021-06-28,3
01,2021-06-27,726
02,2021-06-27,90
03,2021-06-27,158
04,2021-06-27,193
05,2021-06-27,206
06,2021-06-27,135
07,2021-06-27,307
08,2021-06-27,72
09,2021-06-27,2410
10,2021-06-27,759
11,2021-06-27,87
12,2021-06-27,153
13,2021-06-27,478
14,2021-06-27,68
15,2021-06-27,37
16,2021-06-27,338
17,2021-06-27,27
18,2021-06-27,0
19,2021-06-27,3
01,2021-06-26,1038
02,2021-06-26,79
03,2021-06-26,137
04,2021-06-26,151
05,2021-06-26,211
06,2021-06-26,111
07,2021-06-26,269
08,2021-06-26,86
09,2021-06-26,1883
10,2021-06-26,858
11,2021-06-26,121
12,2021-06-26,165
13,2021-06-26,453
14,2021-06-26,87
15,2021-06-26,47
16,2021-06-26,273
17,2021-06-26,29
18,2021-06-26,1
19,2021-06-26,15
01,2021-06-25,1229
02,2021-06-25,91
03,2021-06-25,62
04,2021-06-25,131
05,2021-06-25,213
06,2021-06-25,91
07,2021-06-25,203
08,2021-06-25,114
09,2021-06-25,1432
10,2021-06-25,722
11,2021-06-25,71
12,2021-06-25,176
13,2021-06-25,465
14,2021-06-25,73
15,2021-06-25,39
16,2021-06-25,158
17,2021-06-25,27
18,2021-06-25,1
19,2021-06-25,4
01,2021-06-24,1046
02,2021-06-24,66
03,2021-06-24,47
04,2021-06-24,92
05,2021-06-24,196
06,2021-06-24,81
07,2021-06-24,149
08,2021-06-24,104
09,2021-06-24,934
10,2021-06-24,505
11,2021-06-24,65
12,2021-06-24,180
13,2021-06-24,421
14,2021-06-24,83
15,2021-06-24,43
16,2021-06-24,144
17,2021-06-24,37
18,2021-06-24,4
19,2021-06-24,16
01,2021-06-23,1099
02,2021-06-23,81
03,2021-06-23,52
04,2021-06-23,109
05,2021-06-23,172
06,2021-06-23,110
07,2021-06-23,129
08,2021-06-23,100
09,2021-06-23,1236
10,2021-06-23,638
11,2021-06-23,52
12,2021-06-23,135
13,2021-06-23,439
14,2021-06-23,82
15,2021-06-23,35
16,2021-06-23,164
17,2021-06-23,38
18,2021-06-23,0
19,2021-06-23,4
01,2021-06-22,1094
02,2021-06-22,117
03,2021-06-22,54
04,2021-06-22,109
05,2021-06-22,200
06,2021-06-22,102
07,2021-06-22,139
08,2021-06-22,119
09,2021-06-22,1146
10,2021-06-22,579
11,2021-06-22,64
12,2021-06-22,141
13,2021-06-22,524
14,2021-06-22,63
15,2021-06-22,40
16,2021-06-22,200
17,2021-06-22,27
18,2021-06-22,2
19,2021-06-22,2
01,2021-06-21,1046
02,2021-06-21,78
03,2021-06-21,94
04,2021-06-21,68
05,2021-06-21,210
06,2021-06-21,80
07,2021-06-21,152
08,2021-06-21,89
09,2021-06-21,1143
10,2021-06-21,483
11,2021-06-21,62
12,2021-06-21,110
13,2021-06-21,523
14,2021-06-21,88
15,2021-06-21,51
16,2021-06-21,187
17,2021-06-21,30
18,2021-06-21,0
19,2021-06-21,6
01,2021-06-20,775
02,2021-06-20,39
03,2021-06-20,63
04,2021-06-20,62
05,2021-06-20,187
06,2021-06-20,67
07,2021-06-20,77
08,2021-06-20,68
09,2021-06-20,582
10,2021-06-20,257
11,2021-06-20,32
12,2021-06-20,106
13,2021-06-20,374
14,2021-06-20,47
15,2021-06-20,34
16,2021-06-20,148
17,2021-06-20,26
18,2021-06-20,3
19,2021-06-20,0
01,2021-06-19,870
02,2021-06-19,70
03,2021-06-19,63
04,2021-06-19,50
05,2021-06-19,170
06,2021-06-19,67
07,2021-06-19,94
08,2021-06-19,49
09,2021-06-19,505
10,2021-06-19,258
11,2021-06-19,50
12,2021-06-19,59
13,2021-06-19,357
14,2021-06-19,61
15,2021-06-19,45
16,2021-06-19,183
17,2021-06-19,21
18,2021-06-19,2
19,2021-06-19,1
01,2021-06-18,1334
02,2021-06-18,77
03,2021-06-18,35
04,2021-06-18,33
05,2021-06-18,168
06,2021-06-18,52
07,2021-06-18,100
08,2021-06-18,121
09,2021-06-18,720
10,2021-06-18,296
11,2021-06-18,51
12,2021-06-18,93
13,2021-06-18,403
14,2021-06-18,67
15,2021-06-18,39
16,2021-06-18,138
17,2021-06-18,28
18,2021-06-18,0
19,2021-06-18,3
01,2021-06-17,1170
02,2021-06-17,78
03,2021-06-17,46
04,2021-06-17,36
05,2021-06-17,170
06,2021-06-17,62
07,2021-06-17,106
08,2021-06-17,92
09,2021-06-17,685
10,2021-06-17,242
11,2021-06-17,45
12,2021-06-17,77
13,2021-06-17,344
14,2021-06-17,54
15,2021-06-17,52
16,2021-06-17,94
17,2021-06-17,25
18,2021-06-17,0
19,2021-06-17,5
01,2021-06-16,1205
02,2021-06-16,84
03,2021-06-16,57
04,2021-06-16,32
05,2021-06-16,155
06,2021-06-16,60
07,2021-06-16,113
08,2021-06-16,100
09,2021-06-16,795
10,2021-06-16,202
11,2021-06-16,62
12,2021-06-16,112
13,2021-06-16,405
14,2021-06-16,54
15,2021-06-16,54
16,2021-06-16,155
17,2021-06-16,32
18,2021-06-16,0
19,2021-06-16,6
01,2021-06-15,1237
02,2021-06-15,89
03,2021-06-15,57
04,2021-06-15,49
05,2021-06-15,216
06,2021-06-15,49
07,2021-06-15,136
08,2021-06-15,111
09,2021-06-15,812
10,2021-06-15,207
11,2021-06-15,64
12,2021-06-15,100
13,2021-06-15,446
14,2021-06-15,59
15,2021-06-15,48
16,2021-06-15,168
17,2021-06-15,43
18,2021-06-15,2
19,2021-06-15,3
01,2021-06-14,1192
02,2021-06-14,84
03,2021-06-14,65
04,2021-06-14,53
05,2021-06-14,136
06,2021-06-14,45
07,2021-06-14,178
08,2021-06-14,123
09,2021-06-14,860
10,2021-06-14,231
11,2021-06-14,43
12,2021-06-14,88
13,2021-06-14,439
14,2021-06-14,80
15,2021-06-14,41
16,2021-06-14,160
17,2021-06-14,49
18,2021-06-14,2
19,2021-06-14,1
01,2021-06-13,828
02,2021-06-13,57
03,2021-06-13,39
04,2021-06-13,25
05,2021-06-13,146
06,2021-06-13,26
07,2021-06-13,92
08,2021-06-13,89
09,2021-06-13,392
10,2021-06-13,134
11,2021-06-13,31
12,2021-06-13,62
13,2021-06-13,296
14,2021-06-13,41
15,2021-06-13,39
16,2021-06-13,171
17,2021-06-13,30
18,2021-06-13,0
19,2021-06-13,6
01,2021-06-12,940
02,2021-06-12,70
03,2021-06-12,46
04,2021-06-12,26
05,2021-06-12,151
06,2021-06-12,13
07,2021-06-12,89
08,2021-06-12,87
09,2021-06-12,420
10,2021-06-12,158
11,2021-06-12,38
12,2021-06-12,76
13,2021-06-12,315
14,2021-06-12,53
15,2021-06-12,54
16,2021-06-12,160
17,2021-06-12,21
18,2021-06-12,0
19,2021-06-12,1
01,2021-06-11,1157
02,2021-06-11,67
03,2021-06-11,42
04,2021-06-11,36
05,2021-06-11,151
06,2021-06-11,25
07,2021-06-11,194
08,2021-06-11,115
09,2021-06-11,632
10,2021-06-11,147
11,2021-06-11,50
12,2021-06-11,85
13,2021-06-11,407
14,2021-06-11,65
15,2021-06-11,43
16,2021-06-11,140
17,2021-06-11,23
18,2021-06-11,7
19,2021-06-11,0
01,2021-06-10,1239
02,2021-06-10,96
03,2021-06-10,48
04,2021-06-10,54
05,2021-06-10,126
06,2021-06-10,19
07,2021-06-10,159
08,2021-06-10,123
09,2021-06-10,616
10,2021-06-10,177
11,2021-06-10,43
12,2021-06-10,94
13,2021-06-10,399
14,2021-06-10,61
15,2021-06-10,50
16,2021-06-10,130
17,2021-06-10,31
18,2021-06-10,6
19,2021-06-10,2
01,2021-06-09,1383
02,2021-06-09,86
03,2021-06-09,54
04,2021-06-09,41
05,2021-06-09,156
06,2021-06-09,23
07,2021-06-09,148
08,2021-06-09,147
09,2021-06-09,499
10,2021-06-09,168
11,2021-06-09,43
12,2021-06-09,71
13,2021-06-09,447
14,2021-06-09,53
15,2021-06-09,51
16,2021-06-09,184
17,2021-06-09,26
18,2021-06-09,3
19,2021-06-09,1
01,2021-06-08,1195
02,2021-06-08,81
03,2021-06-08,52
04,2021-06-08,38
05,2021-06-08,149
06,2021-06-08,27
07,2021-06-08,167
08,2021-06-08,145
09,2021-06-08,563
10,2021-06-08,186
11,2021-06-08,39
12,2021-06-08,84
13,2021-06-08,562
14,2021-06-08,50
15,2021-06-08,58
16,2021-06-08,194
17,2021-06-08,47
18,2021-06-08,4
19,2021-06-08,6
01,2021-06-07,1269
02,2021-06-07,83
03,2021-06-07,72
04,2021-06-07,40
05,2021-06-07,135
06,2021-06-07,33
07,2021-06-07,206
08,2021-06-07,161
09,2021-06-07,836
10,2021-06-07,164
11,2021-06-07,50
12,2021-06-07,91
13,2021-06-07,543
14,2021-06-07,63
15,2021-06-07,66
16,2021-06-07,212
17,2021-06-07,50
18,2021-06-07,2
19,2021-06-07,6
01,2021-06-06,906
02,2021-06-06,61
03,2021-06-06,50
04,2021-06-06,39
05,2021-06-06,106
06,2021-06-06,14
07,2021-06-06,129
08,2021-06-06,94
09,2021-06-06,407
10,2021-06-06,111
11,2021-06-06,39
12,2021-06-06,89
13,2021-06-06,383
14,2021-06-06,30
15,2021-06-06,51
16,2021-06-06,229
17,2021-06-06,33
18,2021-06-06,15
19,2021-06-06,5
01,2021-06-05,1082
02,2021-06-05,92
03,2021-06-05,81
04,2021-06-05,34
05,2021-06-05,112
06,2021-06-05,23
07,2021-06-05,129
08,2021-06-05,97
09,2021-06-05,514
10,2021-06-05,140
11,2021-06-05,37
12,2021-06-05,70
13,2021-06-05,436
14,2021-06-05,40
15,2021-06-05,48
16,2021-06-05,231
17,2021-06-05,33
18,2021-06-05,5
19,2021-06-05,2
01,2021-06-04,1423
02,2021-06-04,115
03,2021-06-04,28
04,2021-06-04,47
05,2021-06-04,123
06,2021-06-04,38
07,2021-06-04,182
08,2021-06-04,191
09,2021-06-04,540
10,2021-06-04,174
11,2021-06-04,52
12,2021-06-04,81
13,2021-06-04,557
14,2021-06-04,56
15,2021-06-04,53
16,2021-06-04,206
17,2021-06-04,43
18,2021-06-04,9
19,2021-06-04,6
01,2021-06-03,1245
02,2021-06-03,127
03,2021-06-03,52
04,2021-06-03,33
05,2021-06-03,110
06,2021-06-03,26
07,2021-06-03,190
08,2021-06-03,109
09,2021-06-03,794
10,2021-06-03,172
11,2021-06-03,66
12,2021-06-03,90
13,2021-06-03,547
14,2021-06-03,59
15,2021-06-03,49
16,2021-06-03,196
17,2021-06-03,36
18,2021-06-03,4
19,2021-06-03,6
01,2021-06-02,1479
02,2021-06-02,126
03,2021-06-02,34
04,2021-06-02,65
05,2021-06-02,134
06,2021-06-02,18
07,2021-06-02,205
08,2021-06-02,208
09,2021-06-02,872
10,2021-06-02,189
11,2021-06-02,57
12,2021-06-02,94
13,2021-06-02,659
14,2021-06-02,53
15,2021-06-02,51
16,2021-06-02,212
17,2021-06-02,66
18,2021-06-02,14
19,2021-06-02,9
01,2021-06-01,1544
02,2021-06-01,127
03,2021-06-01,46
04,2021-06-01,54
05,2021-06-01,110
06,2021-06-01,41
07,2021-06-01,282
08,2021-06-01,181
09,2021-06-01,984
10,2021-06-01,197
11,2021-06-01,55
12,2021-06-01,102
13,2021-06-01,725
14,2021-06-01,63
15,2021-06-01,74
16,2021-06-01,272
17,2021-06-01,60
18,2021-06-01,16
19,2021-06-01,16
01,2021-05-31,1237
02,2021-05-31,146
03,2021-05-31,57
04,2021-05-31,14
05,2021-05-31,107
06,2021-05-31,27
07,2021-05-31,270
08,2021-05-31,122
09,2021-05-31,943
10,2021-05-31,199
11,2021-05-31,78
12,2021-05-31,94
13,2021-05-31,696
14,2021-05-31,67
15,2021-05-31,82
16,2021-05-31,324
17,2021-05-31,59
18,2021-05-31,6
19,2021-05-31,5
01,2021-05-30,858
02,2021-05-30,92
03,2021-05-30,57
04,2021-05-30,24
05,2021-05-30,93
06,2021-05-30,37
07,2021-05-30,155
08,2021-05-30,107
09,2021-05-30,384
10,2021-05-30,103
11,2021-05-30,42
12,2021-05-30,78
13,2021-05-30,513
14,2021-05-30,45
15,2021-05-30,73
16,2021-05-30,285
17,2021-05-30,47
18,2021-05-30,11
19,2021-05-30,4
01,2021-05-29,1131
02,2021-05-29,130
03,2021-05-29,41
04,2021-05-29,30
05,2021-05-29,99
06,2021-05-29,36
07,2021-05-29,178
08,2021-05-29,103
09,2021-05-29,428
10,2021-05-29,116
11,2021-05-29,53
12,2021-05-29,110
13,2021-05-29,541
14,2021-05-29,40
15,2021-05-29,78
16,2021-05-29,339
17,2021-05-29,44
18,2021-05-29,31
19,2021-05-29,7
01,2021-05-28,1348
02,2021-05-28,115
03,2021-05-28,77
04,2021-05-28,38
05,2021-05-28,86
06,2021-05-28,34
07,2021-05-28,250
08,2021-05-28,175
09,2021-05-28,797
10,2021-05-28,165
11,2021-05-28,53
12,2021-05-28,94
13,2021-05-28,859
14,2021-05-28,63
15,2021-05-28,77
16,2021-05-28,341
17,2021-05-28,44
18,2021-05-28,3
19,2021-05-28,5
01,2021-05-27,1329
02,2021-05-27,134
03,2021-05-27,26
04,2021-05-27,23
